id,invoice_id,credit_card_number,credit_card_expiration_date,result,created_at,updated_at
2148,2566,4475099299458129,1217,success,2012-02-26 20:58:07 UTC,2012-02-26 20:58:07 UTC
2184,928,4767203672262651,1119,success,2012-02-26 20:58:08 UTC,2012-02-26 20:58:08 UTC
2279,3136,4587220401158142,0716,success,2012-02-26 20:58:11 UTC,2012-02-26 20:58:11 UTC
2350,868,4712302879166103,0712,success,2012-02-26 20:58:14 UTC,2012-02-26 20:58:14 UTC
2410,1938,4548656125817895,0816,success,2012-02-26 20:58:15 UTC,2012-02-26 20:58:15 UTC
2441,884,4508671261689961,0520,success,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
2442,268,4323724536789074,0112,success,2012-02-26 20:58:16 UTC,2012-02-26 20:58:16 UTC
2479,139,4198533248739194,0413,success,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
2486,4050,4490043651652672,0717,success,2012-02-26 20:58:17 UTC,2012-02-26 20:58:17 UTC
2501,3560,4463448997762270,0616,success,2012-02-26 20:58:18 UTC,2012-02-26 20:58:18 UTC
2529,1163,4471098470359304,0516,success,2012-02-26 20:58:19 UTC,2012-02-26 20:58:19 UTC
2542,4974,4249729095420584,0314,success,2012-02-26 20:58:19 UTC,2012-02-26 20:58:19 UTC
2589,3515,4229511642147955,0815,failed,2012-02-26 20:58:21 UTC,2012-02-26 20:58:21 UTC
2648,2359,4555729847628837,0919,success,2012-02-26 20:58:23 UTC,2012-02-26 20:58:23 UTC
2731,3720,4849716410805303,0515,success,2012-02-26 20:58:26 UTC,2012-02-26 20:58:26 UTC
2752,2070,4259115616766496,1116,success,2012-02-26 20:58:26 UTC,2012-02-26 20:58:26 UTC
2759,1670,4819790927341464,1220,success,2012-02-26 20:58:27 UTC,2012-02-26 20:58:27 UTC
2764,3720,4661666477200919,0415,success,2012-02-26 20:58:27 UTC,2012-02-26 20:58:27 UTC
2915,2723,4348560313457073,0715,success,2012-02-26 20:58:32 UTC,2012-02-26 20:58:32 UTC
2961,1372,4947478679955321,0618,failed,2012-02-26 20:58:33 UTC,2012-02-26 20:58:33 UTC
2988,298,4952648567485851,1119,success,2012-02-26 20:58:34 UTC,2012-02-26 20:58:34 UTC
3011,1846,4056173837521090,0312,success,2012-02-26 20:58:35 UTC,2012-02-26 20:58:35 UTC
3069,3556,4180163701574594,0717,success,2012-02-26 20:58:37 UTC,2012-02-26 20:58:37 UTC
3085,125,4997393466640698,1012,failed,2012-02-26 20:58:38 UTC,2012-02-26 20:58:38 UTC
3115,3436,4574399249216767,0516,success,2012-02-26 20:58:39 UTC,2012-02-26 20:58:39 UTC
3123,2391,4343060661072794,0119,success,2012-02-26 20:58:39 UTC,2012-02-26 20:58:39 UTC
3212,3669,4149799377904548,1119,success,2012-02-26 20:58:42 UTC,2012-02-26 20:58:42 UTC
3236,3436,4731071803763115,0516,success,2012-02-26 20:58:42 UTC,2012-02-26 20:58:42 UTC
3285,74,4179473623203529,0912,success,2012-02-26 20:58:44 UTC,2012-02-26 20:58:44 UTC
3286,3248,4014833475178444,0819,success,2012-02-26 20:58:44 UTC,2012-02-26 20:58:44 UTC
3287,74,4235554788217955,0412,success,2012-02-26 20:58:44 UTC,2012-02-26 20:58:44 UTC
3318,4652,4653439850316349,1112,success,2012-02-26 20:58:45 UTC,2012-02-26 20:58:45 UTC
3340,1495,4852757088019142,1112,success,2012-02-26 20:58:46 UTC,2012-02-26 20:58:46 UTC
3438,2393,4361627099480319,0514,success,2012-02-26 20:58:49 UTC,2012-02-26 20:58:49 UTC
3445,1938,4010857334152580,0913,success,2012-02-26 20:58:49 UTC,2012-02-26 20:58:49 UTC
3473,780,4118510464963100,0519,success,2012-02-26 20:58:50 UTC,2012-02-26 20:58:50 UTC
3519,4480,4931684453271136,0213,success,2012-02-26 20:58:51 UTC,2012-02-26 20:58:51 UTC
3562,2864,4078157415270815,0516,success,2012-02-26 20:58:52 UTC,2012-02-26 20:58:52 UTC
3563,1928,4004593657443076,0215,success,2012-02-26 20:58:52 UTC,2012-02-26 20:58:52 UTC
3620,395,4140893313961188,0120,success,2012-02-26 20:58:54 UTC,2012-02-26 20:58:54 UTC
3658,3697,4540825390428689,1019,failed,2012-02-26 20:58:55 UTC,2012-02-26 20:58:55 UTC
3848,4052,4208380876249117,0520,failed,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3849,3079,4324372648098617,0318,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3868,3079,4931287016227782,0815,failed,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3883,3485,4570337229085046,0219,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3999,3485,4345940505415104,0419,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4064,2922,4011711762025549,1214,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4066,4746,4371157481649893,0712,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4092,4860,4072567662553179,0515,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4097,2380,4933578584743240,1013,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4106,4975,4305870542981379,0618,success,2012-02-26 20:59:10 UTC,2012-02-26 20:59:10 UTC
4214,2723,4805071452300957,0115,success,2012-02-26 20:59:13 UTC,2012-02-26 20:59:13 UTC
4269,4459,4167484897891185,0717,success,2012-02-26 20:59:15 UTC,2012-02-26 20:59:15 UTC
4347,1555,4292392183654693,1017,success,2012-02-26 20:59:18 UTC,2012-02-26 20:59:18 UTC
4384,4358,4187464049038984,0320,success,2012-02-26 20:59:19 UTC,2012-02-26 20:59:19 UTC
4486,2297,4027309815969059,0914,success,2012-02-26 20:59:22 UTC,2012-02-26 20:59:22 UTC
4522,760,4495873783956296,0715,success,2012-02-26 20:59:23 UTC,2012-02-26 20:59:23 UTC
4597,1058,4647111987519286,1219,success,2012-02-26 20:59:26 UTC,2012-02-26 20:59:26 UTC
4657,2938,4601571052693431,0218,failed,2012-02-26 20:59:28 UTC,2012-02-26 20:59:28 UTC
4751,4354,4758875004227444,1118,success,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
4758,477,4105855821829288,1213,success,2012-02-26 20:59:31 UTC,2012-02-26 20:59:31 UTC
4793,884,4918587273124753,0714,failed,2012-02-26 20:59:33 UTC,2012-02-26 20:59:33 UTC
4800,4050,4451734412544566,0918,failed,2012-02-26 20:59:33 UTC,2012-02-26 20:59:33 UTC
4804,3669,4770951075303472,1216,failed,2012-02-26 20:59:33 UTC,2012-02-26 20:59:33 UTC
4842,819,4735941324612447,0620,success,2012-02-26 20:59:34 UTC,2012-02-26 20:59:34 UTC
4913,2722,4777177382579092,1115,success,2012-02-26 20:59:36 UTC,2012-02-26 20:59:36 UTC
4917,4052,4869767089226573,0919,success,2012-02-26 20:59:37 UTC,2012-02-26 20:59:37 UTC
4922,1928,4116803626077450,0212,success,2012-02-26 20:59:37 UTC,2012-02-26 20:59:37 UTC
4944,74,4825072724408233,0317,success,2012-02-26 20:59:38 UTC,2012-02-26 20:59:38 UTC
